Year,Make,Model,Trim,Body,Transmission,Vin,State,Condition,Odometer,Color,Interior,Seller,MMR,SellingPrice,SaleDate
2012,Hyundai,Accent,GS,Hatchback,Automatic,kmhct5ae7cu023442,CA,31,44259,Blue,Black,Hyundai Motor Finance,8125,7900,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Accord,LX,Sedan,Automatic,1hgcp2f34ca044475,CA,41,42418,Gray,Black,Ahfc/Honda Lease Trust/Hvt Inc. Eot,11600,12800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Tucson,GLS,SUV,Automatic,km8ju3acxcu486909,CA,4,56451,Gray,Black,Hyundai Motor Finance,13100,13400,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Accord,SE,Sedan,Automatic,1hgcp2f63ca099106,CA,19,35287,Silver,Black,Ahfc/Honda Lease Trust/Hvt Inc. Eot,13150,12800,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2012,Ford,Mustang,V6,Convertible,Automatic,1zvbp8em4c5286471,CA,25,63964,White,NULL,The Hertz Corporation,10550,9000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Infiniti,G Sedan,G25,G Sedan,Automatic,jn1dv6ap0cm811542,CA,46,30475,White,Gray,Nissan Infiniti Lt,17150,18500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Pilot,EX,SUV,Automatic,5fnyf3h42cb032027,CA,25,51201,Gray,Gray,California Fleet Inc,18900,17000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Fusion,SEL,Sedan,Automatic,3fahp0jg2cr250747,CA,29,120695,Gray,Black,Santander Consumer,8100,6000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Elantra,GLS,Sedan,Automatic,kmhdh4ae7cu384167,CA,41,29954,Blue,Beige,Hyundai Motor Finance,10600,11300,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Civic,LX,Coupe,Automatic,2hgfg3b53ch552626,CA,19,29149,Silver,Beige,Ahfc/Honda Lease Trust/Hvt Inc.,10900,7500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Civic,LX,Sedan,Automatic,19xfb2f53ce384838,CA,38,30961,White,Black,Ahfc/Honda Lease Trust/Hvt Inc. Eot,12400,12500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Elantra,GLS,Sedan,Automatic,kmhdh4ae4cu324640,CA,42,34411,Black,Beige,Hyundai Motor Finance,10350,11600,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Tucson,GLS,SUV,Automatic,km8ju3ac7cu328432,CA,2,40716,Blue,Gray,Hyundai Motor Finance,14200,10100,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Infiniti,G Sedan,G25,G Sedan,Automatic,jn1dv6ap6cm813098,CA,44,17857,Gray,Black,Nissan Infiniti Lt,20000,20500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Infiniti,G Sedan,G25,G Sedan,Automatic,jn1dv6apxcm813007,CA,41,21493,White,Black,Nissan Infiniti Lt,19650,20250,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Infiniti,G Sedan,G25,G Sedan,Automatic,jn1dv6ap7cm810825,CA,45,4220,Gray,Black,Nissan Infiniti Lt,18300,22250,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Accord,LX,Sedan,Automatic,1hgcp2f37ca141511,CA,39,27112,Gray,Black,Ahfc/Honda Lease Trust/Hvt Inc. Eot,12250,13500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Civic,LX,Sedan,Automatic,19xfb2f51ce310351,CA,36,47851,Silver,Gray,Ahfc/Honda Lease Trust/Hvt Inc.,10550,11400,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Elantra,GLS,Sedan,Automatic,kmhdh4aexcu364575,CA,36,39015,Black,Beige,Hyundai Motor Finance,10100,11100,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Accord,SE,Sedan,Automatic,1hgcp2f62ca033324,CA,4,28633,Silver,Black,Ahfc/Honda Lease Trust/Hvt Inc. Eot,13300,13600,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Sonata,Limited,Sedan,Automatic,5npec4ab3ch424574,CA,25,40057,Black,Black,Hyundai Motor Finance,15250,14400,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2012,Honda,Crosstour,EX-L,Hatchback,Automatic,5j6tf1h57cl001628,CA,43,25162,White,Beige,Ahfc/Honda Lease Trust/Hvt Inc. Eot,19050,20200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Genesis,3.8,Sedan,Automatic,kmhgc4dd8cu158072,CA,42,35967,Gold,Beige,Hyundai Motor Finance,16750,18600,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Fusion,SE,Sedan,Automatic,3fahp0ha8cr262452,CA,32,108714,Blue,Black,Ge Fleet Services For Itself/Servicer,6500,6600,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Accord,LX-P,Sedan,Automatic,1hgcp2f45ca052366,CA,42,46058,Silver,Black,Ahfc/Honda Lease Trust/Hvt Inc. Eot,11850,13200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Civic,LX,Sedan,Automatic,19xfb2f57ce303128,CA,39,40568,Blue,Beige,Ahfc/Honda Lease Trust/Hvt Inc.,10900,11900,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Genesis,3.8,Sedan,Automatic,kmhgc4ddxcu163239,CA,43,72006,Silver,Black,Hyundai Motor Finance,12700,14200,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Transit Connect,Cargo Van XLT,Minivan,Automatic,nm0ls7bn9ct088250,CA,3,50382,NULL,Gray,Lease Plan Usa,13550,12000,Wed Dec 17 2014 15:00:00 GMT-0800 (PST)
2012,Infiniti,G Sedan,G25,G Sedan,Automatic,jn1dv6ap9cm810079,CA,35,35614,Gray,Black,Nissan Infiniti Lt,18300,17500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Hyundai,Genesis,3.8,Sedan,Automatic,kmhgc4dd7cu153669,CA,45,48016,Black,Black,Hyundai Motor Finance,15400,16500,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,GMC,Terrain,SLE-2,SUV,Automatic,2gkalsekxc6314076,CA,3,12101,Silver,Black,Tradewinds Remarketing,17350,14950,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Ford,Fusion,SEL,Sedan,Automatic,3fahp0jg7cr212205,CA,43,7521,Silver,Black,Ford Motor Credit Company Llc Pd,15400,14500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Santa Fe,SE,SUV,Automatic,5xyzh4ag9cg121238,CA,41,30188,NULL,Gray,Hyundai Buybacks,14000,12500,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Honda,CR-V,EX-L,SUV,Automatic,jhlrm3h74cc010308,CA,33,45307,Blue,Black,Ahfc/Honda Lease Trust/Hvt Inc.,19200,18200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Civic,LX,Sedan,Automatic,19xfb2f5xce366482,CA,37,43894,Black,Gray,Ahfc/Honda Lease Trust/Hvt Inc.,10750,12000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Civic,EX,Sedan,Automatic,2hgfb2f83ch522507,CA,28,65969,Black,Beige,Repo Remarketing/Central State Credit Union,10500,11100,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Hyundai,Accent,GS,Hatchback,Automatic,kmhct5ae5cu018014,CA,38,35087,Black,Gray,Hyundai Motor Finance,8650,9600,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Infiniti,G Sedan,G25,G Sedan,Automatic,jn1dv6ap4cm813052,CA,43,13827,Gray,Black,Nissan Infiniti Lt,20400,20000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Accord,SE,Sedan,Automatic,1hgcp2f66ca047467,CA,31,42990,Silver,Black,Ahfc/Honda Lease Trust/Hvt Inc. Eot,12650,13600,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Fusion,S,Sedan,Automatic,3fahp0ga6cr345587,CA,32,116173,Black,Gray,Wholesale Motor Sales Inc,6425,6600,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Fusion,SEL,Sedan,Automatic,3fahp0ja3cr365434,CA,29,45663,Silver,Black,Ford Motor Credit Company Llc,11750,11600,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Accord,EX-L,Sedan,Automatic,1hgcp2f82ca110484,CA,31,35404,Gray,Gray,Ahfc/Honda Lease Trust/Hvt Inc.,14400,15800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Odyssey,EX-L,Minivan,Automatic,5fnrl5h60cb003457,CA,36,34467,Silver,Brown,Ahfc/Honda Lease Trust/Hvt Inc. Eot,22300,22250,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Elantra,Limited,Sedan,Automatic,kmhdh4ae4cu263001,CA,26,56172,Black,Black,Hyundai Motor Finance,10850,11000,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Mustang,V6,Convertible,Automatic,1zvbp8em9c5273358,CA,37,49668,Red,Black,Dtg Operations Inc,11500,11200,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2012,Hyundai,Azera,Base,Sedan,Automatic,kmhfh4jgxca123689,CA,37,39542,Brown,Beige,North County Hyundai,17400,17700,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Ford,Fusion,SE,Sedan,Automatic,3fahp0ha3cr291860,CA,28,62752,White,Gray,Dtg Operations Inc,9525,9800,Thu Jan 15 2015 03:30:00 GMT-0800 (PST)
2012,Hyundai,Elantra,GLS,Sedan,Automatic,kmhdh4ae0cu324537,CA,41,43939,Black,Gray,Hyundai Motor Finance,9950,11000,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2012,Ford,Fusion,SE,Sedan,Automatic,3fahp0ha7cr401258,CA,34,41949,Red,Black,Enterprise Veh Exchange/Rental,10900,10900,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Accord,LX-S,Coupe,Automatic,1hgcs1b33ca001860,CA,19,32635,Black,Black,Ahfc/Honda Lease Trust/Hvt Inc. Eot,12700,12100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Fusion,SE,Sedan,Automatic,3fahp0haxcr381264,CA,39,66109,White,Gray,Dtg Operations Inc,9325,8900,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Accord,LX,Sedan,Automatic,1hgcp2f39ca103262,CA,38,27263,Silver,Gray,Ahfc/Honda Lease Trust/Hvt Inc. Eot,12250,14100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Infiniti,G Sedan,G25,G Sedan,Automatic,jn1dv6ap2cm813101,CA,41,12083,White,Beige,Nissan Infiniti Lt,20600,20500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Ford,Taurus,SEL,Sedan,Automatic,1fahp2ew4cg120134,CA,36,62827,Black,Black,Enterprise Fleet Management Exchange Inc.,12800,11500,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2012,Infiniti,G Sedan,G25,G Sedan,Automatic,jn1dv6ap9cm811555,CA,33,33958,Black,Black,Nissan Infiniti Lt,16900,17000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Pilot,LX,SUV,Automatic,5fnyf3h25cb039536,CA,39,35374,Silver,Gray,Barber Honda,17400,17200,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Pilot,Touring,SUV,Automatic,5fnyf4h91cb041576,CA,39,78603,White,Gray,Barber Honda,21900,23000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Accord,LX,Sedan,Automatic,1hgcp2f36ca040749,CA,23,19873,Black,Tan,Ahfc/Honda Lease Trust/Hvt Inc. Eot,12750,12700,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2012,Honda,Pilot,EX-L,SUV,Automatic,5fnyf3h56cb028393,CA,32,28883,White,Gray,Ahfc/Honda Lease Trust/Hvt Inc.,24600,24000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Taurus,SE,Sedan,Automatic,1fahp2dwxcg136193,CA,42,85743,Black,Gray,Ge Fleet Services For Itself/Servicer,10450,11000,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Sonata,GLS,Sedan,Automatic,5npeb4ac2ch392101,CA,41,36369,White,Beige,Hyundai Motor Finance,11100,12700,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Fusion,SEL,Sedan,Automatic,3fahp0ja4cr334676,CA,34,45384,Silver,Black,Wheels Exchange Llc,11700,12100,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Civic,LX,Sedan,Automatic,19xfb2f56ce335830,CA,41,103097,White,Gray,Ahfc/Honda Lease Trust/Hvt Inc.,9225,8800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Pilot,EX-L,SUV,Automatic,5fnyf3h52cb009680,CA,35,29120,Black,Gray,Ahfc/Honda Lease Trust/Hvt Inc.,24600,23000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Infiniti,G Coupe,G37,G Coupe,Automatic,jn1cv6ek8cm423176,CA,47,13076,Black,NULL,Nissan Infiniti Lt,23600,23000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Ford,Fusion,SEL,Sedan,NULL,3fahp0ja2cr199410,CA,NULL,53683,White,NULL,Onemain Rem/Manheim Southern California,11100,8500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Civic,LX,Sedan,Automatic,19xfb2f55ce326262,CA,24,36218,Black,Gray,Ahfc/Honda Lease Trust/Hvt Inc. Eot,10950,10600,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
2012,Hyundai,Sonata Hybrid,Base,Sedan,Automatic,kmhec4a40ca060750,CA,5,17437,Black,Gray,Hyundai Motor America/Co Car,14650,17400,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Genesis,3.8,Sedan,Automatic,kmhgc4dd6cu201906,CA,4,28016,Black,Black,High Bid Trading Co Inc,17650,19100,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Hyundai,Tucson,Limited,SUV,Automatic,km8ju3ac7cu342721,CA,2,44645,Black,Gray,Hyundai Motor Finance,14450,12000,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Infiniti,G Convertible,G37,G Convertible,Automatic,jn1cv6fe3cm200777,CA,24,5710,Black,Black,Nissan Infiniti Lt,28100,26250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Ford,Mustang,V6,Coupe,Automatic,1zvbp8am1c5278897,CA,36,37966,Red,Black,Ford Motor Credit Company Llc Pd,13300,12100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Fusion,SEL,Sedan,Automatic,3fahp0ja0cr238558,CA,38,51424,White,Beige,Galpin Ford Studio Rentals,11200,11250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Odyssey,EX-L,Minivan,NULL,5fnrl5h6xcb045814,CA,NULL,45062,Purple,NULL,Barber Honda,21700,21000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Accord,LX,Sedan,Automatic,1hgcp2f38ca215423,CA,44,33415,Silver,Gray,Ahfc/Honda Lease Trust/Hvt Inc.,12000,13400,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Pilot,EX,SUV,Automatic,5fnyf3h43cb016418,CA,2,36828,Blue,Gray,Ahfc/Honda Lease Trust/Hvt Inc. Eot,20200,17200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Accord,SE,Sedan,Automatic,1hgcp2f66ca042222,CA,35,30866,Silver,Black,Ahfc/Honda Lease Trust/Hvt Inc. Eot,13200,13900,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Pilot,EX-L,SUV,Automatic,5fnyf3h57cb025342,CA,38,35501,Black,Gray,Onemain Rem/M&M Auto Traders,23900,23500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Accord,SE,Sedan,Automatic,1hgcp2f65ca220069,CA,37,36706,Silver,Black,Ahfc/Honda Lease Trust/Hvt Inc.,12900,14000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Sonata,GLS,Sedan,Automatic,5npeb4ac3ch290449,CA,4,42665,Blue,Gray,Hyundai Motor America/Co Car,10800,11600,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Infiniti,G Sedan,G25,G Sedan,Automatic,jn1dv6ap3cm813009,CA,35,19831,Gray,Black,Nissan Infiniti Lt,19800,18500,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Ford,Fusion,SEL,Sedan,Automatic,3fahp0jaxcr146051,CA,41,39057,NULL,Tan,Wheels Exchange Llc,12200,10800,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Ford,Fusion,SE,Sedan,Automatic,3fahp0ha5cr238545,CA,38,52012,Blue,Black,Galpin Ford Studio Rentals,10250,9250,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Accord,SE,Sedan,Automatic,1hgcp2f69ca039766,CA,19,14528,Black,Gray,Ahfc/Honda Lease Trust/Hvt Inc. Eot,13950,14000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Sonata,GLS,Sedan,Automatic,5npeb4ac8ch376601,CA,41,35584,Black,Beige,Hyundai Motor Finance,11150,12700,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Fusion,SE,Sedan,Automatic,3fahp0hg4cr305639,CA,34,69921,Black,Black,Dtg Operations Inc,9075,9100,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2012,Ford,Mustang,V6,Convertible,Automatic,1zvbp8em3c5273324,CA,33,47558,Black,Black,Dtg Operations Inc,11650,11400,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
2012,Hyundai,Genesis,3.8,Sedan,Automatic,kmhgc4dd2cu159668,CA,34,74227,Purple,Beige,Hyundai Motor Finance,12750,13800,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
2012,Infiniti,G Sedan,G25,G Sedan,Automatic,jn1dv6ap4cm812693,CA,47,14334,Black,Black,Nissan Infiniti Lt,20400,20250,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Pilot,Touring,SUV,Automatic,5fnyf3h99cb009193,CA,37,57075,Black,Gray,High Bid Trading Co Inc,23900,24500,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
2012,Hyundai,Sonata,Limited,Sedan,Automatic,5npec4ac5ch396608,CA,45,35729,Silver,Gray,Hyundai Motor Finance,15650,16300,Tue Jan 13 2015 04:30:00 GMT-0800 (PST)
2012,Ford,Mustang,V6,Coupe,Automatic,1zvbp8am1c5212091,CA,41,64757,White,Black,Chrysler Capital,12750,13250,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Accord,EX-L,Sedan,Automatic,1hgcp2f87ca065414,CA,46,39312,Black,Black,Ahfc/Honda Lease Trust/Hvt Inc. Eot,14200,15800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Mustang,GT,Convertible,NULL,1zvbp8ff1c5262211,CA,NULL,33956,Gray,NULL,Trade In Solutions Irvine,23000,21000,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Hyundai,Accent,GLS,Sedan,Automatic,kmhct4ae4cu132368,CA,35,42403,Gray,Gray,Hyundai Motor Finance,8025,8000,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Sonata,GLS,Sedan,Automatic,5npeb4ac8ch421391,CA,4,40065,Silver,Gray,Hyundai Motor Finance,10950,11900,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Accord,SE,Sedan,Automatic,1hgcp2f65ca245389,CA,35,30908,Gray,Black,Ahfc/Honda Lease Trust/Hvt Inc.,13200,14100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Accord,SE,Sedan,Automatic,1hgcp2f68ca026944,CA,19,31377,Gray,Black,Ahfc/Honda Lease Trust/Hvt Inc. Eot,13150,12500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Sonata,GLS,Sedan,Automatic,5npeb4ac7ch368554,CA,22,28181,White,Beige,Hyundai Motor Finance,11500,10200,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Civic,LX,Sedan,Automatic,2hgfb2f56ch546404,CA,37,43570,Red,Tan,Ahfc/Honda Lease Trust/Hvt Inc. Eot,10750,12200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Civic,LX,Coupe,Automatic,2hgfg3b52ch516894,CA,21,44061,Blue,Gray,Ahfc/Honda Lease Trust/Hvt Inc. Eot,10400,9700,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Accord,LX-P,Sedan,Automatic,1hgcp2f44ca017057,CA,26,24318,White,Gray,Ahfc/Honda Lease Trust/Hvt Inc. Eot,12850,12300,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Genesis,3.8,Sedan,Automatic,kmhgc4dd8cu171159,CA,46,40341,Black,Black,Hyundai Motor Finance,16250,19800,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Odyssey,LX,Minivan,Automatic,5fnrl5h22cb004798,CA,32,83734,Beige,Beige,Onemain Rem/M&M Auto Traders,12900,13700,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
2012,Hyundai,Elantra,Limited,Sedan,Automatic,kmhdh4ae2cu281450,CA,36,34230,Gray,Gray,Hyundai Motor Finance,12200,12700,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Civic,LX,Coupe,Automatic,2hgfg3b50ch530888,CA,26,56731,Black,Gray,Ahfc/Honda Lease Trust/Hvt Inc.,10000,9100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Infiniti,G Sedan,G25,G Sedan,Automatic,jn1dv6ap6cm813070,CA,44,20345,Gray,Black,Nissan Infiniti Lt,19750,19000,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Civic,EX,Sedan,Automatic,2hgfb2f80ch320417,CA,21,32403,Gray,Gray,Ahfc/Honda Lease Trust/Hvt Inc. Eot,12300,11500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Civic,EX-L,Sedan,Automatic,19xfb2f90ce329122,CA,19,14958,Gray,Gray,Ahfc/Honda Lease Trust/Hvt Inc. Eot,14150,12800,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2012,Hyundai,Elantra,GLS,Sedan,Automatic,5npdh4ae0ch065420,CA,2,37504,Black,Beige,Hyundai Motor Finance,10250,7100,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
2012,Hyundai,Azera,Base,Sedan,Automatic,kmhfg4jg9ca155326,CA,45,46218,Black,Black,Hyundai Motor Finance,16950,18000,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Accord,SE,Sedan,Automatic,1hgcp2f65ca058119,CA,21,25626,Black,Black,Ahfc/Honda Lease Trust/Hvt Inc. Eot,13600,13100,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
2012,Ford,Fusion,SEL,Sedan,Automatic,3fahp0jaxcr262804,CA,28,85069,Gray,Tan,Donlen Corporation,8600,7900,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Fusion,SE,Sedan,Automatic,3fahp0ha4cr310450,CA,37,37315,Gray,Black,Ford Motor Credit Company Llc Pd,11200,12200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Sonata,GLS,Sedan,Automatic,5npeb4ac4ch396389,CA,37,48502,Gray,Gray,Hyundai Motor Finance,10500,11500,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Civic,EX,Coupe,Automatic,2hgfg3b89ch515431,CA,3,44830,Blue,Gray,Barber Honda,10700,10750,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
2012,Ford,Fusion,Hybrid,Sedan,Automatic,3fadp0l39cr226339,CA,41,64948,White,Black,M/R Motors Inc,12050,12000,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Odyssey,EX,Minivan,Automatic,5fnrl5h41cb073757,CA,36,36351,Gray,Gray,Ahfc/Honda Lease Trust/Hvt Inc. Eot,17800,19100,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Fusion,SE,Sedan,Automatic,3fahp0ha4cr176880,CA,35,28992,Silver,Beige,Ford Motor Credit Company Llc Pd,11750,12200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Accord,SE,Sedan,Automatic,1hgcp2f63ca045143,CA,42,20187,Silver,Black,Ahfc/Honda Lease Trust/Hvt Inc. Eot,13700,15300,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Genesis,3.8,Sedan,Automatic,kmhgc4dd7cu191208,CA,39,61835,Silver,Black,The Hertz Corporation,14550,11800,Tue Jan 06 2015 04:30:00 GMT-0800 (PST)
2012,Infiniti,G Sedan,G25,G Sedan,Automatic,jn1dv6ap2cm810117,CA,26,30100,Gray,Black,Nissan Infiniti Lt,18850,15000,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
2012,Honda,Civic,EX,Sedan,Automatic,19xfb2f89ce349795,CA,22,35823,Black,Gray,Ahfc/Honda Lease Trust/Hvt Inc. Eot,12150,11200,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Accent,GLS,Sedan,Automatic,kmhcu4ae2cu137324,CA,19,40558,Blue,Gray,Hyundai Motor Finance,8100,7900,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Taurus,SEL,Sedan,Automatic,1fahp2ew8cg143769,CA,25,55817,Gray,Beige,Ford Motor Credit Company Llc Pd,13250,10600,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Honda,Accord,EX-L V-6,Sedan,Automatic,1hgcp3f88ca039488,CA,44,25954,White,Beige,Bank Of The West,16500,17800,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2012,Ford,Transit Connect,Cargo Van XLT,Minivan,Automatic,nm0ls7bn1ct108619,CA,19,70018,NULL,Gray,Wheels Exchange Llc,12000,11000,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
2012,Ford,Taurus,SE,Sedan,Automatic,1fahp2dw5cg120127,CA,2,56916,White,Tan,Enterprise Vehicle Exchange / Tra / Rental / Tulsa,11800,10200,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
2012,Hyundai,Sonata,GLS,Sedan,Automatic,5npeb4ac5ch495089,CA,35,60874,Gray,Gray,High Bid Trading Co Inc,9875,10000,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
